id,idx,count,awf,nwf,acl,ncl,p_awf,p_acl,p_nwf,p_ncl,p_awf_nwf,p_awf_ncl,p_acl_nwf,p_acl_ncl,ic_awf_nwf,ic_awf_ncl,ic_acl_nwf,ic_acl_ncl,pmi_awf_nwf,pmi_awf_ncl,pmi_acl_nwf,pmi_acl_ncl,vd_awf_nwf,vd_awf_nct,vd_act_nwf,vd_act_nct,s_awf,s_acl
715,1,1,new,monasteries,184.0,486.0,-5.003508985497221,-3.5583523966317334,-17.38519859083422,-11.531338323936092,-6.014950341465972,-4.014950341465972,-4.014950341465972,-4.059322360885838,11.071361901337536,6.897245080504974,10.697752203659455,6.3563074088285285,-1.011441355968751,0.988558644031249,-0.4565979448342383,-0.500969964254105,0.9454270606885922,0.8962343824787603,0.8555976384743083,0.8314599651250021,0.4516666666666671,0.42557203072616623
716,0,1,several,monasteries,None,486.0,None,None,-17.38519859083422,-11.531338323936092,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
716,1,1,pachomian,monasteries,None,486.0,None,None,-17.38519859083422,-11.531338323936092,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
717,0,1,short,walk,53.0,165.0,-8.042256102154743,-3.6108899305483,-11.838860987135362,-8.170453301100185,-1.6710236681437196,-1.1343243795791775,-1.1343243795791775,-2.3058849162675497,8.45984720583843,5.8374991767687865,11.365433967853868,6.9750043224043585,6.371232434011024,6.907931722575566,2.4765655509691227,1.3050050142807503,0.44219236737220324,0.4657171934508898,0.3756035619938798,0.21018839537832001,0.530555555555556,0.4689695779805115
717,1,1,easy,walk,131.0,165.0,-8.597556565390207,-3.1870673414481447,-11.838860987135362,-8.170453301100185,-4.674575231493941,-2.5726032583926632,-2.5726032583926632,-3.422084322056594,9.1759097152171,5.987803021714889,10.981056842919148,6.65889117329594,3.9229813338962654,6.024953306997544,0.6144640830554815,-0.23501698060844944,0.4857729661323764,0.4513295550029095,0.4473434138061876,0.334108253064775,0.6692857142857139,0.7173174493326742
718,0,1,significant,organisation,36.0,623.0,-9.130136990560777,-4.049072114602912,-13.24786408999361,-7.937892939540452,-11.73724734302774,-4.057767243522292,-4.057767243522292,-4.219887735657679,9.342375959937339,5.783567671950943,11.204401265124075,6.6940137524784555,-2.6071103524669628,5.0723697470384845,-0.008695128919380402,-0.1708156210547669,0.5695103661667033,0.49143896890197647,0.4458330838250384,0.41528240540392347,0.6709999999999999,0.5203088092154123
718,1,1,political,organisation,127.0,623.0,-8.671227710621253,-4.76527776174866,-13.24786408999361,-7.937892939540452,-6.31098258832564,-2.5623216605270596,-2.5623216605270596,-2.408115876712381,9.819843132578152,6.572158414096413,10.79822748247065,6.594047190362323,2.3602451222956127,6.108906050094193,2.2029561012216003,2.357161885036279,0.5554253299814431,0.4618492607576502,0.3539090333303381,0.21315806156275552,0.51,0.3737082119127675
719,0,1,single,organization,53.0,175.0,-7.855578225322599,-3.6108899305483,-11.101036333407038,-5.365370869970797,-7.580294351437208,-4.033888261968537,-4.033888261968537,-4.27753891372944,10.241050017370245,6.633118968227745,11.365433967853868,6.9750043224043585,0.27528387388539155,3.8216899633540624,-0.4229983314202368,-0.6666489831811404,0.5995729687068962,0.5460140331613098,0.49611523742953545,0.3644641458597705,0.269047619047619,0.4689695779805115
719,1,1,all-encompassing,organization,None,175.0,None,None,-11.101036333407038,-5.365370869970797,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
720,0,1,single,flag,53.0,435.0,-7.855578225322599,-3.6108899305483,-12.967259101115387,-10.358786917942199,-8.558420713268665,-4.166103290489905,-4.166103290489905,-3.5093427839430666,10.241050017370245,6.633118968227745,11.365433967853868,6.9750043224043585,-0.7028424879460662,3.6894749348326945,-0.5552133599416047,0.10154714660523334,0.6558303509258412,0.7242605023581674,0.5171652648208327,0.5600553891253695,0.269047619047619,0.4689695779805115
720,1,1,new,flag,184.0,435.0,-5.003508985497221,-3.5583523966317334,-12.967259101115387,-10.358786917942199,-5.331351804722743,-4.197673369490774,-4.197673369490774,-3.2638446554439846,11.071361901337536,6.897245080504974,10.697752203659455,6.3563074088285285,-0.3278428192255225,0.8058356160064468,-0.6393209728590405,0.2945077411877488,0.6571343030931502,0.6524623802538697,0.5395136042706203,0.6568360085548972,0.4516666666666671,0.42557203072616623
721,0,1,single,society,53.0,175.0,-7.855578225322599,-3.6108899305483,-11.093517570587691,-5.365370869970797,-10.43216224379636,-3.9417671516745467,-3.9417671516745467,-4.27753891372944,10.241050017370245,6.633118968227745,11.365433967853868,6.9750043224043585,-2.5765840184737616,3.9138110736480525,-0.33087722112624673,-0.6666489831811404,0.6437185173993119,0.5460140331613098,0.5443258000757738,0.3644641458597705,0.269047619047619,0.4689695779805115
721,1,1,professional,society,62.0,175.0,-8.17085826224469,-2.926321710910842,-11.093517570587691,-5.365370869970797,-7.5696657675462955,-4.025860591581899,-4.025860591581899,-2.3745990803346575,9.857037279142354,6.423291643624349,11.553351739579965,7.0088477609901,0.6011924946983953,4.144997670662792,-1.0995388806710569,0.5517226305761844,0.5853202299625915,0.4284618198334066,0.4732232744342082,0.19684580491455195,0.525238095238095,0.513775111241064
722,0,1,sleepy,capital,198.0,130.0,-14.52567112602308,-11.242603407770948,-12.429324030937575,-7.965065813930362,-9.970824901362617,-9.096355783446477,-9.096355783446477,-10.99768975247343,7.901060092449433,6.168723312340385,10.484452527400009,7.308382629943704,4.554846224660464,5.429315342576604,2.146247624324472,0.24491365529751796,0.8558893565338557,0.9081429945911402,0.9761161530711638,0.9594834578551993,None,None
722,1,1,provincial,capital,82.0,130.0,-12.858720914117736,-5.871615198299855,-12.429324030937575,-7.965065813930362,-4.7420062108667365,-3.3561150572474094,-3.3561150572474094,-5.767983522705701,8.15946298226331,5.7928203940283165,10.94241523085887,6.831198579678972,8.116714703250999,9.502605856870327,2.5155001410524456,0.10363167559415398,0.5348178006194859,0.764338872738456,0.4694070861165659,0.573959101272465,None,0.34209800647853933
723,0,1,slow,route,38.0,317.0,-10.540799589971702,-7.046732591529233,-11.889219969700427,-9.87512953358709,-9.925966461878607,-6.051497343962467,-6.051497343962467,-5.88358165305637,9.480349557572971,6.767780620254883,10.936120308613015,6.865073979215101,0.6148331280930943,4.489302246009235,0.9952352475667663,1.1631509384728629,0.6126036295280777,0.6974712995366066,0.5837406087974093,0.7619248844715851,0.5817647058823531,0.7072116016659921
723,1,1,scenic,route,162.0,317.0,-12.361678454790466,-9.613516874258492,-11.889219969700427,-9.87512953358709,-5.361181843095082,-5.2504014123765455,-5.2504014123765455,-5.679541294179626,8.004702865099656,5.639429840500691,9.787991345847166,6.344272167216231,7.000496611695384,7.111277042413921,4.3631154618819465,3.933975580078866,0.4669909500918662,0.5415888524517385,0.6848221252853237,0.7322236846790271,None,0.38608695652173897
724,0,1,small,ball,53.0,389.0,-6.946189112343329,-3.6108899305483,-12.166529255540489,-8.139706837241043,-4.757886245793305,-2.4742862695650416,-2.4742862695650416,-2.3082588215559157,10.455963974239495,7.0269631921080284,11.365433967853868,6.9750043224043585,2.188302866550024,4.471902842778287,1.1366036609832584,1.3026311089923843,0.5932568365032804,0.4161022133186686,0.3651764908790456,0.1840547259836216,0.62,0.4689695779805115
724,1,1,yellow,ball,101.0,389.0,-10.484509798766544,-5.608298489304898,-12.166529255540489,-8.139706837241043,-7.26399332580322,-3.3632549571762977,-3.3632549571762977,-5.462252281556094,9.651636520804091,6.750422993103891,11.292270480812979,7.3196710846925965,3.2205164729633236,7.121254841590246,2.2450435321286006,0.14604620774880406,0.5644899574514319,0.562073864146188,0.5423949788120996,0.5150294821358492,0.218846153846154,0.37942436401317975
725,0,1,so-called,journals,None,625.0,None,None,-13.832826590714765,-8.906138692106213,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
725,1,1,predatory,journals,94.0,625.0,-14.978075477766408,-10.708708137539569,-13.832826590714765,-8.906138692106213,None,-11.152284842306582,-11.152284842306582,-11.435128497551311,7.0728582652967615,5.382008162180367,10.927041630369388,7.2657834889367985,None,3.8257906354598266,-0.44357670476701294,-0.7264203600117423,0.9797943133879796,0.8480028562116666,1.0548260119792034,0.9553175482053968,None,None
726,0,1,sodden,spine,144.0,268.0,-18.341246554885654,-11.115722319654152,-15.088779029111405,-12.442333317877347,None,None,None,-11.542790061554902,6.321209564709818,5.657145845144152,10.957694939926105,7.404678083787101,None,None,None,-0.4270677419007498,0.9734668597563626,0.9462828558026425,0.8406009058222571,0.9496997573035465,None,0.664545454545455
726,1,1,blue,spine,101.0,268.0,-9.484416443609264,-5.608298489304898,-15.088779029111405,-12.442333317877347,-7.896332403909943,-5.252476214135217,-5.252476214135217,-7.116525306852803,10.041744601236864,6.830829152936956,11.292270480812979,7.3196710846925965,1.5880840396993214,4.231940229474048,0.35582227516968157,-1.5082268175479046,0.7031217317693642,0.9760230567384796,0.6938156227741302,0.9788348163765759,0.298947368421053,0.37942436401317975
727,0,1,spanish,era,22.0,707.0,-14.158554257369461,-10.120695386917127,-12.377087682564857,-9.74046223466805,-12.608023750456491,-9.800668828398887,-9.800668828398887,-10.785229526126901,9.001513537496157,6.770194879027591,10.741905895828019,7.248693518133992,1.5505305069129705,4.357885428970574,0.32002655851824,-0.6645341392097741,0.695327312971177,0.6787788838982144,0.7038589357363569,0.5899712759043458,None,0.1943782815481265
727,1,1,colonial,era,111.0,707.0,-13.099025159787285,-9.459419064152085,-12.377087682564857,-9.74046223466805,-5.689160513181896,-5.116170654126816,-5.116170654126816,-7.405457356667254,8.061376172975539,6.059369479766986,10.594040937443964,7.036173091678397,7.409864646605389,7.982854505660469,4.343248410025269,2.053961707484831,0.5438273284764946,0.6754167963275985,0.6767093496106722,0.7434091904440414,None,0.43181818181818205
728,0,1,strong,presence,131.0,564.0,-8.628444454089198,-3.1870673414481447,-11.802096432138592,-6.2658147817526695,-3.5427700646604103,-2.5868252447383457,-2.5868252447383457,-3.4435114536981697,10.407497163561334,6.851889485788229,10.981056842919148,6.65889117329594,5.085674389428788,6.041619209350852,0.600242096709799,-0.25644411225002495,0.3882266901359256,0.409540763875339,0.4477127483276431,0.41152410148377716,0.636071428571429,0.7173174493326742
728,1,1,korean,presence,180.0,564.0,-15.02800070309809,-12.593342773419081,-11.802096432138592,-6.2658147817526695,None,None,None,-16.13434609695842,7.872162720854826,6.045258576510034,9.331998947321672,6.726841228534214,None,None,None,-3.541003323539339,0.691601532093116,0.7275263509488183,0.7387420048408408,0.7918690937714972,None,0.14631722587100174
729,0,1,stronger,orientations,193.0,615.0,-11.625490433545297,-6.867236819450386,-16.538028206811695,-8.06056600456713,None,None,None,-6.8544364303882945,10.145441018088679,6.924657977960433,11.289336618357973,7.116255107448073,None,None,None,0.012800389062091355,0.8888899215682431,0.6014341506210622,0.8463936564759378,0.651999944488399,None,None
729,1,1,social,orientations,127.0,615.0,-8.022918414291652,-4.76527776174866,-16.538028206811695,-8.06056600456713,-8.447083226209653,-3.987651607572355,-3.987651607572355,-3.6979946583096046,8.003140957607311,5.505530365211229,10.79822748247065,6.594047190362323,-0.4241648119180006,4.035266806719298,0.7776261541763048,1.0672831034390553,0.7353557753027138,0.3723993241735494,0.7576376379113174,0.3439988345197883,0.641875,0.3737082119127675
730,0,1,substantive,conversation,59.0,169.0,-14.035276033901267,-8.103698691426219,-12.001583361856254,-7.543030321530672,-10.983528071165095,-9.398565570443939,-9.398565570443939,-9.00746483026485,8.048836514444936,5.3837475634492415,10.400741821662118,6.392281844550235,3.0517479627361723,4.636710463457328,-1.2948668790177198,-0.9037661388386304,0.6261096194301333,0.7002804908044968,0.7245582438852911,0.581356596579401,0.5642105263157889,0.4973325358851669
730,1,1,national,conversation,82.0,169.0,-8.628857124298216,-5.871615198299855,-12.001583361856254,-7.543030321530672,-6.383615228977967,-5.843976718766301,-5.843976718766301,-6.25721771499329,9.626079423408406,6.491152203444924,10.94241523085887,6.831198579678972,2.245241895320249,2.784880405531915,0.027638479533553806,-0.38560251669343515,0.6917962873023048,0.5728862248161326,0.5594840517798126,0.43866412013787004,0.308,0.34209800647853933
731,0,1,subtle,pucker,49.0,726.0,-11.743864365536968,-7.248351519531325,-19.89764859177101,-13.292507877737668,None,-5.08746284125034,-5.08746284125034,-6.785724906086061,9.50387907040575,6.603703159587538,11.513610485285124,7.419972507318169,None,6.656401524286628,2.160888678280985,0.4626266134452637,0.8732499897017252,0.9063289634396082,0.8557470398375231,0.9646853289872278,None,0.6351109658203477
731,1,1,citrus,pucker,110.0,726.0,-16.61441533785316,-7.581620307791817,-19.89764859177101,-13.292507877737668,None,-5.08746284125034,-5.08746284125034,-3.732613569626499,4.600736333000652,4.157589680941821,10.524303084901636,6.8092103034839475,None,11.52695249660282,2.494157466541477,3.849006738165318,0.8164156736386685,0.69124763106667,0.7878475479003402,0.6601055429063034,None,0.5850910714285715
732,0,1,such,pollution,None,242.0,None,None,-14.262303901851801,-10.026661288395303,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
732,1,1,epistemic,pollution,None,242.0,None,None,-14.262303901851801,-10.026661288395303,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
733,0,1,such,action,None,758.0,None,None,-10.070446011701232,-3.92431334337861,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None,None
733,1,1,reckless,action,21.0,758.0,-13.938660796653066,-10.988649890699019,-10.070446011701232,-3.92431334337861,-11.744740419877804,-9.705212055691165,-9.705212055691165,-12.263148510199878,7.503457709217581,5.730626577497281,10.032938572297601,6.710040941203688,2.193920376775262,4.233448740961901,1.2834378350078541,-1.274498619500859,0.6757988323154367,0.7042545671850721,0.8289583849320574,0.7953124286848094,None,0.705
734,0,1,superb,performances,131.0,133.0,-10.998194119962685,-3.1870673414481447,-12.119184887999445,-7.844513256211588,-7.656473179392954,-1.8779520207257507,-1.8779520207257507,-2.6031490285876413,9.606435300821616,6.496507420949274,10.981056842919148,6.65889117329594,3.341720940569731,9.120242099236934,1.309115320722394,0.5839183128605034,0.5156408084601429,0.6327061749386198,0.4873671020869048,0.479827703281419,None,0.7173174493326742
734,1,1,athletic,performances,31.0,133.0,-11.874130136877485,-8.172407069651879,-12.119184887999445,-7.844513256211588,-9.696001543579593,-7.82153242566345,-7.82153242566345,-9.016488811391472,8.076240210136088,5.780934433512607,9.526511464702107,5.980920880991643,2.1781285932978918,4.052597711214035,0.35087464398842894,-0.8440817417395934,0.6673471956702509,0.7387607597740418,0.5860198789185562,0.6589483707968108,None,None
735,0,1,supportive,climates,138.0,579.0,-12.803950487794811,-7.567410935625928,-14.373164491201369,-9.89683202208443,None,-10.611946941819982,-10.611946941819982,-9.415866015376324,8.230569709015166,5.703444957235987,10.474121055414239,6.6511690364225675,None,2.1920035459748295,-3.044536006194054,-1.848455079750396,0.8363224307311006,0.8915825241672318,0.8138321910144016,0.8540924589813869,None,0.5978529657477027
735,1,1,social,climates,127.0,579.0,-8.022918414291652,-4.76527776174866,-14.373164491201369,-9.89683202208443,-9.61194694181998,-4.911507223678889,-4.911507223678889,-6.151653418345248,8.003140957607311,5.505530365211229,10.79822748247065,6.594047190362323,-1.5890285275283276,3.1114111906127633,-0.14622946193022912,-1.386375656596588,0.8473773755060607,0.880333709177167,0.7477004400143676,0.8303057280399625,0.641875,0.3737082119127675
